Date,Open,High,Low,Close,Volume
2021-01-07,205.0159144660275,207.81643072833904,205.0059384746502,207.4676055908203,24031400
2021-01-08,208.61372667853487,209.06220526195747,203.9694466466577,207.0191192626953,29017000
2021-01-11,204.39799139500042,207.41776649606012,204.13887414930383,206.8397216796875,20945100
2021-01-12,207.8164349681827,210.67674640789798,207.78653740804873,210.54718017578125,24892200
2021-01-13,210.71659093261368,211.01558172164863,208.48415881673293,209.04226684570312,22782200
2021-01-14,210.5272528587249,214.27456063047026,210.417623405459,213.2181396484375,33913700
2021-01-15,210.09868977023103,213.23807027377302,207.55729085040278,210.0388946533203,41043500
2021-01-19,212.6201679049327,212.88926115857078,211.00563879771346,212.72979736328125,19744300
2021-01-20,213.63671315950916,215.25124213499416,212.3510725322347,213.66661071777344,25474200
2021-01-21,214.24466630508073,214.4340276551532,211.23485189414328,211.81289672851562,21180500
2021-01-22,209.77977441610918,214.6034397372185,208.8429437117402,214.27455139160156,24800200
2021-01-25,214.204788852969,217.1747448658967,210.88603812062527,214.0652618408203,33985000
2021-01-26,215.57016922633923,215.9588526902251,212.05208127679947,212.58029174804688,23969800
2021-01-27,208.793116390697,212.2713460954148,206.59056656237865,208.68348693847656,45830300
2021-01-28,210.12860440392228,211.65344083826812,206.92944373080638,208.01576232910156,32202500
2021-01-29,209.0223373121345,210.27809562812283,204.14883746613697,204.8664093017578,40591900
2021-02-01,207.4675988089781,210.85613578153763,205.06572689037006,209.8993682861328,26375100
2021-02-02,212.43079711970262,213.32776952291377,210.17842813860634,212.88925170898438,22773100
2021-02-03,212.97893710192423,214.01543648253968,210.87605598964265,213.52708435058594,23923200
2021-02-04,214.36425142720415,218.09163759822948,214.35429064328696,217.88233947753906,25400800
2021-02-05,220.19451902659446,221.09147621394584,218.0318427442575,220.90211486816406,23338800
2021-02-08,223.03488735381097,226.56295130097186,222.6462038891885,226.5430145263672,20831500
2021-02-09,226.36363844040284,228.84522712096933,225.54639792850435,227.6094207763672,19510900
2021-02-10,229.14422270744643,229.54288218766112,224.19099081964757,226.11448669433594,27955400
2021-02-11,227.3702222392503,228.2273210839275,222.6661469811108,225.8553466796875,25847600
2021-02-12,225.1676651502956,226.97157066613852,223.88202452835785,226.49317932128906,17440200
2021-02-16,228.69574126649653,228.85520505660764,224.03152425322236,225.06802368164062,22999500
2021-02-17,222.85550700450744,223.98169908173733,220.21445458400788,223.30398559570312,25042300
2021-02-18,221.5897984459838,222.14790651552994,218.64975508921484,219.845703125,24501500
2021-02-19,221.70940656458484,225.5364464081058,221.42037653467932,224.43019104003906,31238200
2021-02-22,222.75583875218015,225.62612607287377,222.22762826709467,222.97509765625,23272100
2021-02-23,220.21446073088813,222.22763405552558,214.83267186440648,221.01174926757812,38646800
2021-02-24,221.86884369871822,226.68254841897343,220.9619257252557,226.23406982421875,27584900
2021-02-25,226.0247675598854,226.82207127333726,217.2743939013665,217.87237548828125,49961400
2021-02-26,218.7793187888634,221.4801664242787,214.08520417381507,217.57339477539062,47734200
2021-03-01,222.72593278289895,225.9450451132304,222.18776153424247,225.3072052001953,26161000
2021-03-02,225.02815277070115,225.19759255424728,220.80246873430494,220.97189331054688,26895400
2021-03-03,221.66953302697016,223.50332105120052,218.47037237268742,218.5800018310547,33407600
2021-03-04,217.77269871214386,219.94535087021444,208.7233345971394,212.4706573486328,59126500
2021-03-05,216.15817760336887,217.41392068582707,206.51084678175837,216.9754180908203,53204300
2021-03-08,218.61985631179985,221.52004130772906,216.93555612088622,218.001953125,40619700
2021-03-09,221.65957098990438,224.23086764746645,220.17459291810368,222.58642578125,32247300
2021-03-10,224.8387943784726,228.19741857488378,224.44013492023322,226.4533233642578,36812000
2021-03-11,228.77547313529885,231.49625752180253,228.01802773600997,231.43646240234375,25256700
2021-03-12,231.20724183346516,233.35994216235358,230.58932345102048,232.8018341064453,23732200
2021-03-15,232.55267058486186,233.7386577713483,231.12750292869987,233.6290283203125,21497400
2021-03-16,233.23038678827396,233.30014269030903,228.34691097558255,229.72225952148438,24675000
2021-03-17,228.19742680642315,232.03444249113045,226.59285854647513,231.52615356445312,29422600
2021-03-18,230.02124825589902,232.14405096652166,223.8521318371266,224.48001098632812,35637200
2021-03-19,223.8122873541565,227.8286885449295,222.19774304298622,226.17428588867188,40855600
2021-03-22,226.9117774084134,227.33037366846477,223.34387007205018,224.4700469970703,26128400
2021-03-23,222.40703001499486,223.10466507380147,215.30108278450558,216.32760620117188,43660700
2021-03-24,219.11816065474497,220.58320187527855,211.32453918457034,211.3245391845703,47270200
2021-03-25,209.0259943784607,217.19373261510162,207.71796176592332,216.33502197265625,59244600
2021-03-26,218.63157950861066,220.34898559216688,215.6360793331702,220.2790985107422,34452600
2021-03-29,218.68148539133003,220.59860361453738,213.7588875722859,214.07839965820312,38078800
2021-03-30,214.06841820944365,218.3519765820639,212.8202931871777,217.6829833984375,36205400
2021-03-31,218.84124750074437,222.06639829849112,218.79131945257654,220.6085968017578,34800100
2021-04-01,222.06640205811817,223.56415211310343,221.68698240460157,223.40440368652344,29799200
2021-04-05,226.06040083109625,226.20019022594272,223.23465915212122,224.63255310058594,27826600
2021-04-06,224.66250872426426,226.3499762275374,223.50424502266947,223.97354125976562,24907800
2021-04-07,223.89366174146738,224.03345113890396,219.61010323466667,220.35897827148438,26233700
2021-04-08,221.5072445260547,222.4857855320515,219.0609224828656,222.22616577148438,23989400
2021-04-09,222.15627791261645,222.75536879110624,220.90815287088594,222.25611877441406,23267400
2021-04-12,222.3859359793597,222.5956124611721,220.0694085123717,221.38743591308594,20533900
2021-04-13,221.14779019859645,222.23616684906875,218.50177111988822,220.8083038330078,24608400
2021-04-14,221.53719391444022,225.66100386047623,221.4673068359131,222.9850311279297,27362000
2021-04-15,224.75237058490876,224.78232436726833,221.9266136404092,223.9535675048828,20587300
2021-04-16,225.06190910820246,225.3414879082155,222.67549455644013,224.3130340576172,23943000
2021-04-19,223.37445625981377,224.32302827444653,219.61010674846068,221.3974151611328,25285900
2021-04-20,220.4388592857085,221.28757518274486,214.91715525360135,216.86422729492188,35570800
2021-04-21,216.69448379115775,222.28607489540335,215.17675945839184,222.166259765625,31147800
2021-04-22,222.92512297213815,224.99202545649956,220.4488470331674,221.24765014648438,31943700
2021-04-23,222.48579403745083,226.31003591732565,221.68699093022474,225.42137145996094,27999500
2021-04-26,226.65951709019822,228.34698465517795,226.40989207137642,227.76785278320312,19069200
2021-04-27,228.36695008276786,229.0459227944475,227.16873785008377,228.10733032226562,19648100
2021-04-28,227.73789531790476,229.14578405791443,226.759369525996,228.4967498779297,16222700
2021-04-29,230.50373618520175,230.6035770458663,225.4513132754586,227.6480255126953,25500300
2021-04-30,225.38143020118096,227.45831211226073,223.80379830999823,224.55267333984375,27006000
2021-05-03,226.86920277244565,227.06889973500844,224.58262912878226,225.65103149414062,18693400
2021-05-04,224.26311069117932,225.8007940189015,220.6285712261166,222.95506286621094,26892700
2021-05-05,223.94359122983835,224.2031957593451,221.02797289607133,222.06640625,25139500
2021-05-06,222.31602633867288,222.47579000063072,218.312046689726,222.25611877441406,27647300
2021-05-07,222.32602478874287,225.59110898238086,221.82677476374485,225.0519256591797,26172700
2021-05-10,224.8921578840378,225.33150033575015,219.26061831442797,219.3305206298828,28109100
2021-05-11,214.59762782453,220.05942428907971,214.09837780207317,218.63157653808594,39519500
2021-05-12,216.77436708712042,218.44186034337193,211.22269400743497,211.53224182128906,42113400
2021-05-13,212.9900489760647,217.1138591693492,211.48231934479773,215.4263916015625,37739900
2021-05-14,217.61310974834177,221.07790624283004,215.35648981785653,220.68849182128906,25070400
2021-05-17,219.45033850910613,221.05792418980457,217.5731535504044,220.988037109375,20048500
2021-05-18,221.05792193463287,222.9051530920339,219.14080369751528,219.310546875,24564500
2021-05-19,215.7059591729655,217.832769101616,213.72893338959952,217.62307739257812,31202800
2021-05-20,217.94261288269234,219.54020384096626,216.00552032392233,219.07090759277344,24932800
2021-05-21,220.99802112207124,222.0364544854389,219.02099526025293,219.6400604248047,24213700
2021-05-24,220.84823038479902,222.116329695053,219.67000765696255,221.06790161132812,18324200
2021-05-25,221.89666827953258,223.37445936623158,218.86123474331427,218.93112182617188,20514900
2021-05-26,219.79982790701612,223.35448576088237,219.78983315521964,223.01499938964844,20388200
2021-05-27,224.70243781581297,226.02046515555588,223.84372718910507,225.3115234375,21225700
2021-05-28,226.73939031017574,226.83923117237006,224.71243645322352,225.16175842285156,20668400
2021-06-01,227.11883511835745,228.2171760658693,225.6210849969214,227.71792602539062,23081500
2021-06-02,228.56665016802208,228.57662968360034,226.489768235115,227.98751831054688,18927500
2021-06-03,226.47979246904987,227.27858033378328,223.70394826626412,226.08038330078125,24811500
2021-06-04,227.21866258592976,227.7179125969679,225.87069669766754,227.05889892578125,19395800
2021-06-07,227.54818184132077,230.43384645318747,226.90914240174862,230.10433959960938,24049900
2021-06-08,230.86320713276479,233.1297913143957,229.63504108083578,232.54067993164062,27770300
2021-06-09,233.18969326252503,233.28954936115315,230.63353559102126,230.9929962158203,18700600
2021-06-10,231.67999267578125,232.17999267578125,228.7100067138672,229.27999877929688,29069000
2021-06-11,230.3000030517578,231.8000030517578,230.07000732421875,231.6999969482422,16707200
2021-06-14,232.30999755859375,233.35000610351562,230.13999938964844,231.02000427246094,19182800
2021-06-15,231.1199951171875,231.47000122070312,228.47999572753906,230.36000061035156,17039900
2021-06-16,229.6999969482422,230.67999267578125,227.63999938964844,229.8699951171875,24527000
2021-06-17,229.24000549316406,230.1999969482422,224.52000427246094,227.2899932861328,48292500
2021-06-18,223.6999969482422,225.74000549316406,221.1300048828125,222.1300048828125,54023700
2021-06-21,224.0500030517578,227.5,223.27999877929688,226.8800048828125,26736400
2021-06-22,226.27000427246094,228.41000366210938,224.72000122070312,227.91000366210938,21188500
2021-06-23,227.99000549316406,229.9600067138672,227.99000549316406,228.66000366210938,22387500
2021-06-24,230.1199951171875,231.91000366210938,228.72000122070312,231.88999938964844,21732500
2021-06-25,232.2899932861328,233.41000366210938,231.75,232.27999877929688,27619000
2021-06-28,232.24000549316406,232.58999633789062,228.77000427246094,230.44000244140625,25006000
2021-06-29,231.22999572753906,231.72999572753906,228.77000427246094,229.33999633789062,18844300
2021-06-30,228.64999389648438,230.32000732421875,227.75999450683594,229.3699951171875,26039000
2021-07-01,230.80999755859375,231.85000610351562,229.7100067138672,231.38999938964844,18089100
2021-07-02,232.0,232.0800018310547,228.55999755859375,229.19000244140625,21029700
2021-07-06,229.36000061035156,229.4600067138672,223.8699951171875,225.86000061035156,27771300
2021-07-07,225.5399932861328,226.6699981689453,221.8000030517578,223.75999450683594,28521500
2021-07-08,219.30999755859375,224.0800018310547,217.85000610351562,221.6999969482422,42297900
2021-07-09,224.16000366210938,226.4499969482422,223.33999633789062,226.3800048828125,23976400
2021-07-12,225.55999755859375,226.88999938964844,224.5500030517578,226.57000732421875,16831000
2021-07-13,225.22999572753906,225.74000549316406,222.22000122070312,222.3000030517578,25357500
2021-07-14,223.7100067138672,224.36000061035156,218.5500030517578,218.8699951171875,30594100
2021-07-15,217.8300018310547,219.05999755859375,214.94000244140625,217.6300048828125,45477000
2021-07-16,219.8300018310547,219.8800048828125,214.47000122070312,214.9499969482422,36620200
2021-07-19,210.6300048828125,214.4499969482422,209.0500030517578,211.72999572753906,58571000
2021-07-20,212.1999969482422,219.27000427246094,211.25999450683594,218.3000030517578,40794600
2021-07-21,219.4499969482422,222.22000122070312,219.36000061035156,222.05999755859375,28278700
2021-07-22,221.47000122070312,221.92999267578125,217.5800018310547,218.52999877929688,32879000
2021-07-23,219.8699951171875,219.9499969482422,216.91000366210938,219.5500030517578,23660300
2021-07-26,220.38999938964844,222.0500030517578,219.14999389648438,220.19000244140625,22194200
2021-07-27,219.00999450683594,219.0800018310547,215.3800048828125,217.6199951171875,35063600
2021-07-28,219.0,222.58999633789062,217.39999389648438,220.82000732421875,33043700
2021-07-29,222.7899932861328,224.44000244140625,222.13999938964844,222.52000427246094,22634800
2021-07-30,221.64999389648438,224.0500030517578,220.27999877929688,221.0500030517578,28465700
2021-08-02,222.47000122070312,224.5500030517578,219.63999938964844,219.9499969482422,24192600
2021-08-03,220.6199951171875,221.1199951171875,217.10000610351562,220.86000061035156,27798600
2021-08-04,219.10000610351562,221.1999969482422,217.88999938964844,218.11000061035156,25588500
2021-08-05,219.08999633789062,222.44000244140625,218.67999267578125,222.02999877929688,23915200
2021-08-06,223.75,225.2100067138672,222.13999938964844,223.38999938964844,24411300
2021-08-09,222.9199981689453,223.19000244140625,221.2100067138672,222.16000366210938,17225600
2021-08-10,222.63999938964844,223.22000122070312,221.19000244140625,222.60000610351562,22681600
2021-08-11,223.02000427246094,223.72999572753906,220.47000122070312,223.69000244140625,25691300
2021-08-12,223.75999450683594,223.83999633789062,221.7100067138672,223.16000366210938,23269500
2021-08-13,222.97999572753906,223.3000030517578,220.6999969482422,221.1300048828125,20797600
2021-08-16,219.77000427246094,220.25999450683594,217.64999389648438,219.07000732421875,24074400
2021-08-17,216.66000366210938,217.44000244140625,213.75,216.39999389648438,35161500
2021-08-18,216.10000610351562,218.0399932861328,214.3699951171875,214.50999450683594,29102300
2021-08-19,212.42999267578125,214.07000732421875,210.67999267578125,211.94000244140625,38119900
2021-08-20,212.10000610351562,216.02000427246094,211.4199981689453,215.52000427246094,31747600
2021-08-23,217.47999572753906,219.94000244140625,217.44000244140625,219.6199951171875,25778800
2021-08-24,220.32000732421875,221.9199981689453,219.69000244140625,221.77999877929688,18677900
2021-08-25,221.77000427246094,223.97000122070312,220.85000610351562,222.55999755859375,21548000
2021-08-26,222.13999938964844,223.16000366210938,219.74000549316406,220.1999969482422,22380300
2021-08-27,220.64999389648438,227.02999877929688,220.57000732421875,226.41000366210938,33981100
2021-08-30,227.25,227.35000610351562,224.97999572753906,225.47999572753906,20733300
2021-08-31,225.24000549316406,226.61000061035156,224.3300018310547,225.9199981689453,20839800
2021-09-01,226.8300018310547,228.24000549316406,224.8699951171875,227.44000244140625,20451500
2021-09-02,228.3300018310547,229.83999633789062,227.60000610351562,229.02000427246094,22810100
2021-09-03,228.25,228.97000122070312,227.19000244140625,227.9600067138672,18213100
2021-09-07,227.72000122070312,229.0,226.25,226.38999938964844,19153400
2021-09-08,225.61000061035156,225.97000122070312,222.6300048828125,223.9199981689453,25241500
2021-09-09,223.5399932861328,226.2899932861328,222.9600067138672,223.80999755859375,27180500
2021-09-10,225.16000366210938,225.2899932861328,221.52000427246094,221.6199951171875,24321600
2021-09-13,223.2100067138672,223.3800048828125,220.25,222.8800048828125,34693100
2021-09-14,223.75,223.77000427246094,219.07000732421875,220.0399932861328,30312600
2021-09-15,220.02000427246094,222.74000549316406,219.4600067138672,222.02999877929688,27572000
2021-09-16,222.25999450683594,223.33999633789062,220.25999450683594,222.19000244140625,22369000
2021-09-17,221.6199951171875,223.02999877929688,220.63999938964844,222.47999572753906,39674200
